Token,Item Name,Variation Name,SKU,Description,Category,Price,Option Name 1,Option Value 1,Enabled 1,Current Quantity 1,New Quantity 1,Stock Alert Enabled 1,Stock Alert Count 1,Price 1,Enabled 2,Current Quantity 2,New Quantity 2,Stock Alert Enabled 2,Stock Alert Count 2,Price 2,Enabled 3,Current Quantity 3,New Quantity 3,Stock Alert Enabled 3,Stock Alert Count 3,Price 3,Enabled Warehouse,Current Quantity Warehouse,New Quantity Warehouse,Stock Alert Enabled Warehouse,Stock Alert Count Warehouse,Price Warehouse,Tax - Sales Tax (8.25%),Tax - Sales Tax 2 (8.25%)
VIFAT5ZTPMQUBAAOQXHUJ4LO,Weller 12y 1L,Regular,088004027735,,Whiskey Bourbon/American,49.99,,,Y,0,,,,,Y,1,,Y,0,,Y,0,,,,,Y,49,,,,,Y,Y
R2A7TDWTRCYUD6FIWAJXEAYA,Weller 12y 750ml,Regular,088004027742,,Whiskey Bourbon/American,36.99,,,Y,0,,,,,Y,15,,,,,Y,2,,,,,Y,0,,,,,Y,Y
42IHTGXGSH2AFKNAVULB2QRM,Weller 90 1.75L,Regular,088004025724,,Whiskey Bourbon/American,44.99,,,Y,0,,,,,Y,6,,,,,Y,7,,Y,0,,Y,0,,,,,Y,N
RRRAZSMQU4CK6LZ64TCF5MO2,Weller 90 1L,Regular,088004025731,,Whiskey Bourbon/American,31.99,,,Y,0,,,,,Y,0,,,,,Y,0,,Y,0,,Y,11,,,,,Y,Y
HSRO5EPWBLCNP2TBK4274ZSA,Weller 90 200ml,Regular,088004025779,,Whiskey Bourbon/American,6.99,,,Y,,,,,,Y,0,,Y,0,,Y,0,,,,,Y,0,,,,,Y,Y
JMBCNXX7YRI4P7TFFO3VPFYX,Weller 90 375ml,Regular,088004025793,,Whiskey Bourbon/American,13.99,,,Y,0,,Y,0,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
IUD4QJ4VOKWUMYIV3USQS5ZG,Weller 90 750ml,Regular,88004025748,,Whiskey Bourbon/American,25.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
GAQWL4JVMAMYE2BQ6GKUNHSX,Weller CBD Black Cherry,Regular,854807008178,,Non Alcoholic Beverage,4.99,,,Y,2,,Y,0,,Y,2,,,,,Y,0,,,,,Y,0,,,,,Y,Y
CH2ISLO7TINXOSAIW3O7BRWY,Weller CBD Tangerine,Regular,854807008192,,Non Alcoholic Beverage,4.99,,,Y,1,,Y,0,,Y,,,,,,Y,0,,,,,Y,0,,,,,Y,N
OLBCUSTEROVJ452VPPE5JNXB,Weller CBD Watermelon,Regular,854807008185,,Non Alcoholic Beverage,4.99,,,Y,5,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
QASUPEAWS4NANIINDZDCRVAN,Weller CYPB 750ml,Regular,088004031480,,Whiskey Bourbon/American,55.99,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,0,,,,,Y,Y
H3GYF2UXQDGOMMTXXNTJQRJV,Weller Full Proof 750ml,Regular,088004031497,,Whiskey Bourbon/American,55.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
LDA64ECUQBM3TX63P4FO4DPF,Weller Full Proof Moonshine Single Barrel 750ml,Regular,1288004031497,,Whiskey Bourbon/American,65.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
SB3L3TP5Z622MLHQEEH3EPPX,Weller Full Proof Single Barrel 750ml,Regular,138004031497,,Whiskey Bourbon/American,55.99,,,Y,0,,Y,0,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
PW2Q7P3GM7K7XK6GSWBYTJP7,Weller Single Barrel 750ml,Regular,088004039646,,Whiskey Bourbon/American,55.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,1,,,,,Y,Y
PFRUHZ4ZR2XQ7JLUXSDGVTKU,West 32 Soju 375ml,Regular,752541007535,,Shochu,12.99,,,Y,2,,Y,0,,Y,,,,,,Y,4,,,,,Y,48,,,,,Y,N
3GFZ6H6PCYPN5B5SK5J5INUF,West 32 Soju 750ml,Regular,752541007542,,Shochu,17.99,,,Y,4,,,,,Y,,,,,,Y,2,,Y,0,,Y,13,,,,,Y,N
O6PZV4YU24QA7LYZK7VI5DD4,West 32 Soju Reserve 375ml,Regular,752541007559,,Shochu,17.99,,,Y,1,,Y,0,,Y,5,,,,,Y,4,,,,,Y,24,,,,,Y,Y
EJE7JAVL467XX57ZLSTNE6EY,West 32 Soju Reserve 750ml,Regular,752541007566,,Shochu,21.99,,,Y,4,,Y,0,,Y,6,,,,,Y,2,,,,,Y,18,,,,,Y,Y
A2RIP6CIVBUL2H3BBFDFZ4ZV,West Cork Barrel Proof 750ml,Regular,89552002182,,Whiskey Irish,46.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
4HPOU7V2ITUABY4DDEZCJAKJ,West Cork Black Reserve 750ml,Regular,89552002199,,Whiskey Irish,35.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
SETKE744D3NMRZIVWCHJGTXV,West Cork Bourbon Cask 750ml,Regular,89552001772,,Whiskey Irish,27.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
5YPM2KQCQLQATG2SLFKQYQ73,Western Grace Brandy 750ml,Regular,799475582134,,Brandy,35.99,,,Y,0,,,,,Y,,,,,,Y,0,,Y,0,,Y,9,,,,,Y,N
O2HKB6JNP2ABJNU2SB544R3U,Western Son Blueberry 175L,Regular,859685005349,,Vodka,24.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
YGXTIMD6DWXW4QEOB5VCBBRY,Western Son Blueberry 1L,Regular,859685005219,,Vodka,21.99,,,Y,0,,,,,Y,,,,,,Y,0,,,,,Y,35,,,,,Y,N
YDUW6AKNR3FYDI5OLD53WKOX,Western Son Blueberry 50ml,Regular,859685005035,,Vodka,0.99,,,Y,0,,,,,Y,0,,,,,Y,62,,,,,Y,0,,,,,Y,Y
EFHKFGQHBLT5DR75IR5UOKKD,Western Son Cucumber 50ml,Regular,859685005363,,Vodka,0.99,,,Y,0,,,,,Y,0,,,,,Y,92,,,,,Y,0,,,,,Y,Y
4OT7NU7CG7JNHTJELV7DS65P,Western Son Gin 1L,Regular,855939007091,,Gin,21.99,,,Y,0,,,,,Y,6,,,,,Y,0,,,,,Y,13,,,,,Y,Y
V2ZKTRRXDOCYYYERXMNXK7WD,Western Son Gin 50ml,Regular,855939007145,,Gin,0.99,,,Y,,,,,,Y,0,,,,,Y,170,,,,,Y,0,,,,,Y,Y
J7YSJA3IZN2VEOVYTSVMXEBZ,Western Son Lemon 50ml,Regular,855939007701,,Vodka,0.99,,,Y,,,,,,Y,0,,,,,Y,22,,,,,Y,0,,,,,Y,Y
DUWNCU5UCAAXFGE44TMITVEV,Western Son Lime 175L,Regular,855939007190,,Vodka,24.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
BVI7TJATC5536K5KXX2XAMLA,Western Son Lime 750ml,Regular,855939007176,,Vodka,17.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
P7TSD4ZZ2K3WQ2TGMY23ALY2,Western Son Prickly Pear 1L,Regular,856417003901,,Vodka,21.99,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,17,,,,,Y,Y
WJYTORIKXITDU2MGJBFIBLKI,Western Son Prickly Pear 50ml,Regular,859685005028,,Vodka,0.99,,,Y,0,,,,,Y,0,,,,,Y,32,,,,,Y,0,,,,,Y,Y
BPNUJDUB4LHKDNY76WIMOWEJ,Western Son Raspberry 175L,Regular,855939007251,,Vodka,24.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
FSHQMTIUHEDUAILP6TGKKEFB,Western Son Raspberry 750ml,Regular,855939007237,,Vodka,17.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
WRVGNTUXCHP6B5SYYO6X3FD2,Western Son Vodka 1L,Regular,856417003017,,Vodka,21.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,15,,,,,Y,Y
CRWFNIA43SM7QTY6HSOR4UPP,Western Son Vodka 750ml,Regular,856417003000,,Vodka,17.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
G76QO7Q436PFLNN6KGWSQPQO,Western Son Watermelon 175L,Regular,859685005844,,Vodka,24.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
PZPHHLMOEQELQP3JWT6C3ZPD,Western Son Watermelon 50ml,Regular,859685005837,,Vodka,0.99,,,Y,0,,,,,Y,0,,,,,Y,56,,,,,Y,0,,,,,Y,Y
5TO4QILAYXWZSUZA7FAH2ZKW,Western Son Watermelon 750ml,Regular,859685005813,,Vodka,17.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
LMJUM5SZM2ULALSUUBUGSHLC,Westland Colere 1st Edition 750ml,Regular,850004266281,,Whiskey American Single Malt,169.99,,,Y,1,,,,,Y,0,,,,,Y,0,,,,,Y,12,,,,,Y,N
R476LYKRH5BOOGESC4VHLKM7,Westland Garryana 2017 750ml,Regular,855410003468,,Whiskey American Single Malt,169.99,,,Y,,,,,,Y,,,,,,Y,1,,Y,0,,Y,,,,,,Y,Y
FCUE43SUCOSGK4CWETT3UONV,Westland Garryana 6th Edition 750ml,Regular,850004266304,,Whiskey American Single Malt,169.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,4,,,,,Y,Y
3RGAFRCXEIOFBXZH3MJEA7QJ,Westland Peat Week Special Release 750ml,Regular,855410003659,,Whiskey American Single Malt,106.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
ONFX4GXDSSXR6NI2GWSVXDIU,Westland Peated Single Malt 750ml,Regular,855410003086,,Whiskey American Single Malt,94.99,,,Y,,,,,,Y,,,,,,Y,2,,Y,0,,Y,,,,,,Y,Y
B7RIFWUL5JZSPSWCPBD7HIWB,Westland Sherry Single Malt 750ml,Regular,855410003093,,Whiskey American Single Malt,94.99,,,Y,0,,,,,Y,0,,Y,0,,Y,,,,,,Y,0,,,,,Y,Y
ZW6ZW3IKEVL7HG4ZF4GTBPRE,Westland Single Malt Whiskey 750ml,Regular,850004266335,,Whiskey American Single Malt,84.99,,,Y,6,,Y,0,,Y,,,,,,Y,2,,,,,Y,5,,,,,Y,N
E4UZ22Z4MQWG4CSIQQEKOFL4,Westward American Single Malt Cask Strength 750ml,Regular,853507000291,,Whiskey American Single Malt,99.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,6,,,,,N,N
BIKTTHWRIVIQ4QKRFHC4OTAS,Westward Nickel City Barrel 750ml,Regular,853507000857,,Whiskey American Single Malt,99.99,,,Y,,,,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,Y
EAVR4NHNLF7QRXLA6MOU2PXT,Westward Pinot Noir Single Malt 750ml,Regular,853507000550,,Whiskey American Single Malt,99.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,6,,,,,Y,Y
ANET2N5Q3KQIE4P2GXQWOQDM,Westward Stout Cask Single Malt 750ml,Regular,853507000161,,Whiskey American Single Malt,94.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
JICKMLWZXEFXEFGDL5VNLKVO,Westward Whiskey 750ml,Regular,853507000055,,Whiskey American Single Malt,84.99,,,Y,6,,,,,Y,0,,Y,0,,Y,0,,,,,Y,6,,,,,Y,Y
X24YTQ6QPLYW34GYI6LP5SIW,Wheatley 1L,Regular,088004022686,,Vodka,23.99,,,Y,9,,Y,0,,Y,12,,,,,Y,3,,,,,Y,35,,,,,Y,Y
5FQWNMHRRM4L4RLMNSQKUAW7,Wheatley 375ml,Regular,088004034191,,Vodka,9.99,,,Y,3,,,,,Y,5,,Y,0,,Y,,,,,,Y,0,,,,,Y,Y
4BO4KTQXMREA52E3UD6IYKKF,Wheatley Vodka 50ml,Regular,088004027834,,Vodka,0.99,,,Y,122,,,,,Y,99,,,,,Y,21,,Y,0,,Y,,,,,,Y,N
DFPAKI27SXZJ7EQUAHCDOVCQ,Whisky Advocate,Regular,071486017226,,Books,5.95,,,Y,46,,,,,Y,13,,,,,Y,,,,,,Y,0,,,,,Y,Y
VAK7LOLS67ZR2ANWHXMOGN7W,Whisky Japan,Regular,9781568365756,,Books,34.95,,,Y,2,,,,,Y,1,,Y,0,,Y,2,,,,,Y,0,,,,,Y,Y
TRHMOXFBMOVDYUJEV3ESUUC4,Whispering Angel 750ml,Regular,081753833916,,Rose,21.99,,,Y,0,,,,,Y,16,,,,,Y,0,,,,,Y,0,,,,,Y,N
YILIU2UFJAOVOFACO7PIHMF4,Whistlepig 10y 375ml,Regular,851460002116,,Whiskey Rye,43.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
46HCK5YDYKRZ5BRUDVWS5BBW,Whistlepig 10y 750ml,Regular,793573797940,,Whiskey Rye,95.99,,,Y,2,,,,,Y,,,,,,Y,6,,,,,Y,15,,,,,Y,N
MQUU6PDHW3YNIYTYHATK7FTW,Whistlepig 12y Rye 750ml,Regular,851460002253,,Whiskey Rye,169.99,,,Y,4,,,,,Y,4,,,,,Y,2,,,,,Y,6,,,,,Y,Y
4MC646E5NJBYXSE67FIKGTZA,Whistlepig 12y Shaker Barrel 750ml,Regular,858964006916,,Whiskey Rye,139.99,,,Y,0,,Y,0,,Y,,,,,,Y,0,,,,,Y,0,,,,,Y,N
6NEGNBTTTEVSTNE4LEDPDUNM,Whistlepig 15yr Rye 750ml,Regular,851460002369,,Whiskey Rye,249.99,,,Y,1,,,,,Y,2,,,,,Y,3,,,,,Y,0,,,,,Y,Y
DSUZYCP7ZOBZPBI73HNF7ID5,Whistlepig 18yr Double Malt 750ml,Regular,850001901154,,Whiskey Rye,399.99,,,Y,0,,Y,0,,Y,1,,,,,Y,0,,,,,Y,3,,,,,Y,Y
FUOX6MU4KI4HRMVVS5VLS2SJ,Whistlepig Boss Hog Spirit of Mauve 750ml,Regular,858964006855,,Whiskey Rye,529.99,,,Y,0,,Y,0,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
UNYM7YCSOE3M7CL3FIQNC5M2,Whistlepig Boss Hog VI Samurai Scientist 750ml,Regular,850001901192,,Whiskey Rye,529.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
D6AV43DJUMISCHVBUC7VFLWB,Whistlepig Boss Hog VII Magellans Atlantic 750ml,Regular,850001901659,,Whiskey Rye,529.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
Z7K535B3OMNFMVREDNNSOW6V,Whistlepig Boss Hog VIII Lapulapu's Pacific 750ml,Regular,850001901901,,Whiskey Rye,529.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
EDQQWPSOYZJ3AB6B4HO4KDO4,Whistlepig Farm(Home) Stock No 4 750ml,Regular,850001901161,,Whiskey Rye,79.99,,,Y,,,,,,Y,0,,,,,Y,0,,Y,0,,Y,1,,,,,Y,Y
3E26KHELDLG6FWB3SU7P7V6M,Whistlepig Farmstock 750ml,Regular,851460002932,,Whiskey Rye,99.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
SYPNXNNOED4P2NZLO2CECWBV,Whistlepig Farmstock Bourbon Beyond Bonded 750ml,Regular,850001901963,,Whiskey Bourbon/American,107.99,,,Y,6,,,,,Y,0,,,,,Y,0,,,,,Y,12,,,,,Y,N
BRESOP45H6C5P6EU2K7JOV4B,Whistlepig Farmstock No 2 750ml,Regular,858964006794,,Whiskey Rye,79.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
MPI3O6XPSO56ZNPVAR2ZASHO,Whistlepig Farmstock Rye Beyond Bonded 750ml,Regular,850001901451,,Whiskey Rye,107.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,6,,,,,Y,N
DJTE3PTCRJK5MVR2R7JKERPD,Whistlepig Haymaker 750ml,Regular,8514600023071,,Whiskey Rye,109.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,6,,,,,Y,Y
N4KSQIMT2RY2DLANPC3DQIMU,Whistlepig Moonshine Barrel 750ml,Regular,851460002118,,Whiskey Rye,89.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
PKJJHXTO34WUBD3MCRK4FTZH,Whistlepig Nickel City 750ml,Regular,851460,,Whiskey Rye,89.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y
VPJH4O6GHFYUZ5SEJVIRNPT3,Whistlepig Piggyback 6y 750ml,Regular,850001901116,,Whiskey Rye,49.99,,,Y,9,,,,,Y,5,,,,,Y,8,,Y,0,,Y,3,,,,,Y,Y
SJF3EU2NEHSMTFXQ4RBDBLAK,"Whistlepig Piglets 10,12,15 150ml",Regular,850001901703,,Whiskey Rye,19.99,,,Y,,,,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,Y
YVKCGARRRWF4QS635YOV3WLJ,Whistlepig Smokestock 750ml,Regular,810080550360,,Whiskey Rye,79.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,23,,,,,N,N
U4UGEW5EGSCM44QLJVOSRQQ7,Whistlepig Store Pick 750ml,Regular,851460002307,,Whiskey Rye,89.99,,,Y,,,,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,Y
4ONJMNK2MIRN7YZKOFJ4GC4S,White Claw Blk Cherry 12 oz 12 pk cans,Regular,635985260899,,RTD,19.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,N
6E662DSWBDZ2RNUG5PDE2RW2,White Claw Lime 12oz 6pk,Regular,635985025986,,RTD,10.99,,,Y,0,,,,,Y,,,,,,Y,,,,,,Y,0,,,,,Y,N
G5JUODM23S3BXTMGJ47CXG3E,White Claw Mango 12oz 12pk cans,Regular,635985100331,,RTD,19.99,,,Y,0,,,,,Y,1,,Y,0,,Y,,,,,,Y,0,,,,,Y,Y
56PIYFOAPW5YTAFTTP2ZQTO6,White Claw Mango 19.2oz,Regular,635985260394,,RTD,2.99,,,Y,9,,,,,Y,6,,Y,0,,Y,0,,,,,Y,0,,,,,Y,Y
N2G3TTWAHZGVGOPUCBKDQQMV,White Claw Raspberry 12oz 6pk,Regular,635985260660,,RTD,10.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
FBX5KCPZ5QKNBB742B34VT5V,White Claw Ruby Grapefruit 12oz 6pk,Regular,635985200284,,RTD,10.99,,,Y,0,,,,,Y,,,,,,Y,0,,Y,0,,Y,16,,,,,Y,N
GBJ6XP4YI2APWG6L7Q4XK7PG,White Claw Variety #1 12pk Cans,Regular,635985548904,,RTD,19.99,,,Y,6,,,,,Y,12,,,,,Y,6,,Y,0,,Y,,,,,,Y,N
3Z6DTLRLTWDJMFEMIIC43PLL,White Claw Variety #2 12pk cans,Regular,635985800064,,RTD,19.99,,,Y,8,,Y,0,,Y,19,,,,,Y,7,,,,,Y,12,,,,,Y,N
FFMOWYNK7AH4J5MH2FG5HAMZ,White Claw Variety #3 12pk cans,Regular,635985800262,,RTD,19.99,,,Y,7,,,,,Y,7,,,,,Y,3,,,,,Y,14,,,,,Y,N
Q4DNIBGPQJJUGLBUIMCFB3SD,White Rock Gingerale 1L,Regular,072063033028,,Non Alcoholic Beverage,2.00,,,Y,0,,Y,0,,Y,2,,,,,Y,0,,,,,Y,0,,,,,Y,Y
NVO4HDT5JYB55ZNQOIDJ3H5S,White Rock Soda 1L,Regular,072063033011,,Non Alcoholic Beverage,2.00,,,Y,,,,,,Y,2,,Y,0,,Y,0,,,,,Y,0,,,,,Y,Y
LFK3Q2TBPLRASMTLY7KRPXFI,White Rock Tonic 10oz,Regular,072063010036,,Non Alcoholic Beverage,0.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,288,,,,,Y,Y
ND5BPBE2FURSUZUZAJKOONEL,White Rock Tonic 1L,Regular,072063033035,,Non Alcoholic Beverage,2.00,,,Y,0,,Y,0,,Y,,,,,,Y,0,,,,,Y,0,,,,,Y,N
DEZBBCO4WTXOXEXRN4WA4ZXA,Whitley Blood Orange Gin 750ml,Regular,848557000612,,Gin,30.00,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,3,,,,,Y,Y
VKWFFVICAMV44HWA5IZ323OJ,Whitley Original London Dry Gin 750ml,Regular,848557000339,,Gin,31.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,24,,,,,Y,Y
HMZFUDCZ5HFMINCLKG2GZIXX,Whoppers,Regular,10700023858,,Snacks,1.25,,,Y,3,,,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,Y
T2RCAWTD5HTBPIBNREOFFABR,Widow Jane 10yr 750ml,Regular,856282005314,,Whiskey Bourbon/American,79.99,,,Y,2,,,,,Y,3,,Y,0,,Y,,,,,,Y,5,,,,,Y,Y
A72A6VPXCA2NCOQGFEDWHSN4,Widow Jane 12year Store Pick 750ml,Regular,856282005635,,Whiskey Bourbon/American,94.99,,,Y,0,,Y,0,,Y,,,,,,Y,,,,,,Y,,,,,,Y,N
3D6LNLZQ7MOBUSHZZKY2XWLN,Widow Jane 15yr 2020 750ml,Regular,856282005819,,Whiskey Bourbon/American,219.99,,,Y,0,,,,,Y,0,,,,,Y,0,,Y,0,,Y,6,,,,,Y,Y
2ZUQWRH7E52GDGDUNUUNXDD4,Widow Jane Decadence 750ml,Regular,856282005901,,Whiskey Bourbon/American,89.99,,,Y,0,,,,,Y,0,,Y,0,,Y,0,,,,,Y,2,,,,,Y,Y
3S3HROKY24C5UCOU2LKEKJ4W,Widow Jane Lucky Thirteen 750ml,Regular,856282005918,,Whiskey Bourbon/American,99.99,,,Y,0,,Y,0,,Y,0,,,,,Y,0,,,,,Y,8,,,,,Y,Y
U6KK6H5WRE36VV65JKGSKENB,Widow Jane Oak Aged Rye  750ml,Regular,040232107191,,Whiskey Rye,49.99,,,Y,0,,,,,Y,7,,,,,Y,1,,Y,0,,Y,4,,,,,Y,Y
ZELRG5523BDVP5LWA62RGM3L,Widow Jane Oak And Applewood Rye 750ml,Regular,040232107207,,Whiskey Rye,54.99,,,Y,0,,,,,Y,,,,,,Y,0,,Y,0,,Y,5,,,,,Y,N
7RTNEOD7S4NRGOS4FWILBHZZ,Wild Hibiscus Flowers,Regular,9338520006006,,Garnish,9.99,,,Y,,,,,,Y,2,,Y,0,,Y,0,,,,,Y,0,,,,,Y,Y
7K3G7PM6RZWDD2ZGC3QBRDBW,Wild Sardina Gin 750ml,Regular,8005765969120,,Gin,39.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,6,,,,,Y,Y
LAFQ5OBW5ZV5FR3BJJNE6BSY,Wild Sardina Mirto 750ml,Regular,8005765969083750ml,,Liqueur,34.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,Y
YIHH2XBORHARKNPFNXEAIX7K,Wild Turkey 101 1.75L,Regular,721059891752,,Whiskey Bourbon/American,49.99,,,Y,0,,Y,0,,N,,,,,,N,,,,,,N,,,,,,Y,N
4W3BWZNJW65TWKCTXVPYETZF,Wild Turkey 101 1.75L,Regular,721059891752,,Whiskey Bourbon/American,49.99,,,Y,0,,,,,Y,,,,,,Y,0,,Y,0,,Y,0,,,,,Y,Y
3R2ZGGKQE2AL3ADHAN4XVSEM,Wild Turkey 101 1L,Regular,721059891004,,Whiskey Bourbon/American,34.99,,,N,0,,,,,Y,0,,Y,0,,N,,,,,,N,,,,,,Y,Y
KM3JXLYWVAKVQB6VC3JUMHTH,Wild Turkey 101 1L,Regular,721059891004,,Whiskey Bourbon/American,34.99,,,Y,0,,,,,Y,0,,,,,Y,0,,,,,Y,117,,,,,Y,Y
Y573B5EOLAANILMTWL4BLFFY,Wild Turkey 101 1L,Regular,721059891004,,Whiskey Bourbon/American,34.99,,,N,0,,,,,N,,,,,,Y,0,,Y,0,,N,,,,,,Y,N
64APU4DVH6IISWWGZ4T3YL3Z,Wild Turkey 101 375ml,Regular,721059893763,,Whiskey Bourbon/American,14.99,,,N,,,,,,Y,12,,Y,0,,N,,,,,,N,,,,,,Y,Y
JYNTURQYDQSMN7JT7PFMK5XJ,Wild Turkey 101 375ml,Regular,721059893763,,Whiskey Bourbon/American,14.99,,,Y,13,,Y,0,,N,,,,,,Y,24,,,,,Y,0,,,,,Y,N
DAEBOULNVDMQRPAIIFNU3KTI,Wild Turkey 101 375ml,Regular,721059893763,,Whiskey Bourbon/American,14.99,,,Y,-3,,Y,0,,N,,,,,,N,,,,,,N,,,,,,Y,N
HYGALHBA7V7Q3UAQYTBBISZC,Wild Turkey 101 50ml,Regular,721059895002,,Whiskey Bourbon/American,2.99,,,Y,0,,,,,Y,120,,Y,0,,Y,0,,,,,Y,0,,,,,Y,Y
S57A6YKMQPFNILVAIF6ZVUSZ,Wild Turkey 101 50ml,Regular,721059895002,,Whiskey Bourbon/American,2.99,,,Y,0,,Y,0,,N,,,,,,N,,,,,,N,,,,,,Y,N
3SESB2WRKHQXNOHIT4VQAU3C,Wild Turkey 101 750ml,Regular,721059897501,,Whiskey Bourbon/American,25.99,,,Y,8,,Y,0,,N,8,,,,,Y,12,,,,,Y,0,,,,,Y,N
CZJJR4DMGMGWVUKWGMUIGLWV,Wild Turkey 101 750ml,Regular,721059897501,,Whiskey Bourbon/American,25.99,,,N,12,,,,,Y,8,,Y,0,,N,,,,,,N,,,,,,Y,Y
B5NFY4YVG6WVYHS6ZYM2XB5K,Wild Turkey 101 PET 375ml,Regular,721059893756,,Whiskey Bourbon/American,14.99,,,Y,22,,,,,Y,19,,,,,Y,15,,,,,Y,0,,,,,Y,Y
Q57B6IR2YW2MB7ZE6FL3OBOF,Wild Turkey 101 Rye  1L,Regular,721059000550,,Whiskey Rye,36.99,,,Y,6,,,,,Y,5,,Y,0,,Y,1,,,,,Y,25,,,,,Y,Y
NYNHDS6DEF3J67SSVHC3VUM6,Wild Turkey 101 Rye 750ml,Regular,721059003162,,Whiskey Bourbon/American,25.99,,,Y,0,,,,,Y,0,,,,,Y,11,,,,,Y,0,,,,,Y,N
C5Z6YWCKJIYRZY74YLJD2W5S,Wild Turkey 17y Bonded 750ml,Regular,721059002271,,Whiskey Bourbon/American,189.99,,,N,,,,,,Y,4,,Y,0,,N,,,,,,N,,,,,,Y,Y
LQ7DB4SP6HJIGEJ4TXV63IM4,Wild Turkey 17y Bonded 750ml,Regular,721059002271,,Whiskey Bourbon/American,189.99,,,Y,0,,,,,Y,0,,,,,Y,0,,Y,0,,Y,1,,,,,Y,Y
DJCYWMORCTHXLIAX62ACP4QD,Wild Turkey 81 1.75L,Regular,721059841757,,Whiskey Bourbon/American,34.99,,,Y,0,,Y,0,,N,,,,,,Y,,,,,,Y,,,,,,Y,N
PHELS2O5LVUSE2ZONQMNMKA5,Wild Turkey 81 1.75L,Regular,721059841757,,Whiskey Bourbon/American,34.99,,,N,,,,,,Y,0,,Y,0,,N,,,,,,N,,,,,,Y,Y
